08:08:2023 14:07:14,0.58,29357.06,29365.01,29357.06,29362.57,49.73531,1,0,0.2711329999999903,50.27184699999999,[-1.87230511],[-0.00320559],,-0.0007139999999970314,-0.0007019734675511842,-0.0007019734675511842,42.83550477027893,1.0
08:08:2023 14:07:18,0.58,29357.06,29365.01,29357.06,29362.15,51.2518,1,0,0.2640779999999878,50.27113299999999,[-1.87230511],[-0.00320559],,-0.007055000000002473,-0.0021231019379195147,-0.0021231019379195147,38.52689576148987,1.0
08:08:2023 14:07:24,0.58,29357.06,29365.01,29357.06,29358.01,59.09252,1,0,0.2624629999999928,50.26407799999999,[-1.87230511],[-0.00320559],,-0.0016149999999950523,0.003406863597414184,-0.0013354795680635223,33.29299449920654,12.0
08:08:2023 14:07:44,0.58,29357.06,29365.01,29357.06,29357.07,72.08732,1,0,0.25562899999999206,50.262463,[-1.87230511],[-0.00320559],,-0.006834000000000741,0.0,-0.0031504754662118914,13.26960277557373,9.0
08:08:2023 14:07:58,0.58,29357.06,29365.01,29352.93,29352.93,76.81643,1,1,0.2999819999999923,50.255629,[-1.87230511],[-0.0032056],SELL,0.044353000000000246,0.053011616021076825,0.0,58.42950987815857,128.0
08:08:2023 14:10:52,0.58,29348.1,29348.11,29319.14,29326.83,27.81383,0,1,0.319225999999998,50.299982,[0.20625209],[0.00035375],SELL,0.019244000000005687,0.02543140962493423,-1.7151517855980536e-05,4.466975688934326,18.0
08:08:2023 14:11:19,0.58,29322.93,29322.93,29312.01,29315.52,8.0788,0,1,0.31502699999999606,50.31922600000001,[4.42460658],[0.00759471],SELL,-0.004199000000001979,1.71647111069367e-05,0.0,38.00402498245239,16.0
08:08:2023 14:11:43,0.58,29322.93,29322.93,29312.01,29318.0,14.0119,1,1,0.3528349999999988,50.31502700000001,[-4.45349057],[-0.007643],SELL,0.03780800000000272,0.044797879557232446,0.0,14.119215250015259,84.0
08:08:2023 14:13:37,0.58,29301.81,29301.82,29290.73,29293.55,23.08381,0,1,0.35977099999999557,50.35283500000001,[0.20625209],[0.00035453],SELL,0.006935999999996783,0.014700930143416883,0.0001547019420036871,19.62847876548767,50.0
08:08:2023 14:14:47,0.58,29290.19,29290.2,29285.0,29289.46,20.87412,1,1,0.35886999999999136,50.35977100000001,[-1.5186605],[-0.00261116],SELL,-0.0009010000000042054,0.0025104228919679062,-1.719381436750465e-05,10.057668209075928,18.0
08:08:2023 14:15:13,0.58,29288.01,29290.0,29288.0,29289.99,4.92206,0,0,0.3840299999999901,50.35887,[4.0122492],[0.00689834],,0.025159999999998763,0.027253660214593543,0.0,43.985684633255005,28.0
08:08:2023 14:15:53,0.58,29288.01,29305.85,29288.0,29304.8,32.81975,1,0,0.3793039999999921,50.38403,[-0.99174772],[-0.00170512],,-0.004725999999998021,0.0,-0.004780134727910955,3.4948554039001465,17.0
08:08:2023 14:16:19,0.58,29304.8,29304.8,29302.01,29302.02,6.33853,0,1,0.3759549999999901,50.379304000000005,[4.42460658],[0.00760728],SELL,-0.003349000000001979,1.719312225006531e-05,0.0,38.24509882926941,11.0
08:08:2023 14:16:36,0.58,29304.8,29304.8,29302.01,29303.99,10.12925,0,1,0.38331599999999305,50.375955000000005,[3.48533642],[0.00599158],SELL,0.0073610000000029685,0.011778463418275983,-1.7190811831810083e-05,20.98201584815979,49.0
08:08:2023 14:17:43,0.58,29302.0,29302.01,29297.14,29299.66,24.99766,0,1,0.3827379999999928,50.38331600000001,[0.20625209],[0.00035467],SELL,-0.0005780000000002474,0.0,-1.7195864660569588e-05,13.511641025543213,33.0
08:08:2023 14:18:30,0.58,29299.66,29300.0,29299.66,29299.99,4.89216,0,0,0.3827549999999901,50.38273800000001,[5.21024901],[0.00895927],,1.699999999727879e-05,1.7195473717384025e-05,0.0,26.842044830322266,60.0
08:08:2023 14:19:53,0.58,29299.99,29300.0,29299.99,29300.0,8.60155,1,0,0.40657199999998733,50.38275500000001,[-2.85880226],[-0.00491585],,0.023816999999997278,0.027497751398553698,-1.7195485388198148e-05,4.049607753753662,102.0
08:08:2023 14:22:09,0.58,29316.0,29316.0,29314.0,29314.01,1.62409,0,1,0.40322299999998534,50.406572000000004,[5.21024901],[0.00895922],SELL,-0.003349000000001979,0.00010317252775155304,8.597707713196459e-05,47.4451858997345,32.0
08:08:2023 14:22:55,0.58,29316.0,29316.0,29313.95,29315.99,7.58809,0,1,0.39640599999998805,50.403223000000004,[5.21024901],[0.00895802],SELL,-0.006816999999997278,1.7193088210003043e-05,0.0,1.7485129833221436,21.0
08:08:2023 14:23:25,0.58,29315.99,29320.84,29315.98,29320.83,4.31812,1,0,0.4089009999999856,50.396406000000006,[-2.85880226],[-0.00491369],,0.012494999999997525,0.014622675282154982,1.7187913440383357e-05,31.607582330703735,96.0
08:08:2023 14:25:36,0.58,29328.86,29328.87,29328.17,29328.18,3.89984,0,1,0.40332499999998755,50.408901,[5.21024901],[0.00895531],SELL,-0.005575999999998021,1.7187878074312052e-05,0.0,20.384061336517334,53.0
08:08:2023 14:26:50,0.58,29328.17,29331.46,29328.17,29331.46,14.8057,1,0,0.4263599999999863,50.403325,[-2.72857798],[-0.0046888],,0.02303499999999876,0.026054727246368505,-1.718405499623506e-05,7.032055854797363,86.0
